,Id,Abstract,Category
432,432,[0. 0. 0. ... 0. 0. 0.],stat.ML
433,433,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
434,434,[0. 0. 0. ... 0. 0. 0.],math.CO
435,435,[0. 0. 0. ... 0. 0. 0.],cs.LG
436,436,[0. 0. 0. ... 0. 0. 0.],math.AP
437,437,[1. 0. 0. ... 0. 0. 0.],hep-ph
438,438,[0. 0. 0. ... 0. 0. 0.],math.AP
439,439,[1. 0. 0. ... 0. 0. 0.],gr-qc
440,440,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
441,441,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
442,442,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
443,443,[0. 0. 0. ... 0. 0. 0.],physics.optics
444,444,[0. 0. 0. ... 0. 0. 0.],stat.ML
445,445,[0. 0. 0. ... 0. 0. 0.],astro-ph
446,446,[0. 0. 0. ... 0. 0. 0.],math.AP
447,447,[0. 0. 0. ... 0. 0. 0.],math.AP
448,448,[0. 0. 0. ... 0. 0. 0.],stat.ML
449,449,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
450,450,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
451,451,[0. 0. 0. ... 0. 0. 0.],astro-ph
452,452,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
453,453,[0. 0. 1. ... 0. 0. 0.],hep-ph
454,454,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
455,455,[1. 0. 0. ... 0. 0. 0.],gr-qc
456,456,[0. 0. 0. ... 0. 0. 0.],quant-ph
457,457,[0. 0. 0. ... 0. 0. 0.],hep-ph
458,458,[0. 0. 0. ... 0. 0. 0.],physics.optics
459,459,[0. 0. 0. ... 0. 0. 0.],math.AP
460,460,[0. 0. 0. ... 0. 0. 0.],cs.LG
461,461,[0. 0. 0. ... 0. 0. 0.],gr-qc
462,462,[0. 0. 0. ... 0. 0. 0.],hep-th
463,463,[0. 0. 0. ... 0. 0. 0.],stat.ML
464,464,[0. 0. 0. ... 0. 0. 0.],gr-qc
465,465,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
466,466,[0. 0. 0. ... 0. 0. 0.],hep-ph
467,467,[0. 0. 0. ... 0. 0. 0.],cs.LG
468,468,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
469,469,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
470,470,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
471,471,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
472,472,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
473,473,[0. 0. 0. ... 0. 0. 0.],physics.optics
474,474,[0. 0. 0. ... 0. 0. 0.],math.CO
475,475,[1. 0. 0. ... 0. 0. 0.],gr-qc
476,476,[0. 0. 0. ... 0. 0. 0.],hep-th
477,477,[0. 0. 0. ... 0. 0. 0.],math.AP
478,478,[0. 0. 0. ... 0. 0. 0.],math.CO
479,479,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
480,480,[0. 0. 0. ... 0. 0. 0.],hep-ph
481,481,[0. 0. 0. ... 0. 0. 0.],quant-ph
482,482,[0. 0. 0. ... 0. 0. 0.],math.CO
483,483,[0. 0. 0. ... 0. 0. 0.],math.CO
484,484,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
485,485,[0. 0. 0. ... 0. 0. 0.],hep-ph
486,486,[0. 0. 0. ... 0. 0. 0.],math.AP
487,487,[0. 0. 0. ... 0. 0. 0.],hep-th
488,488,[0. 0. 0. ... 0. 0. 0.],hep-ph
489,489,[0. 0. 0. ... 0. 0. 0.],math.CO
490,490,[0. 0. 0. ... 0. 0. 0.],gr-qc
491,491,[0. 0. 0. ... 0. 0. 0.],quant-ph
492,492,[0. 0. 0. ... 0. 0. 0.],math.CO
493,493,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
494,494,[0. 0. 0. ... 0. 0. 0.],physics.optics
495,495,[0. 0. 0. ... 0. 0. 0.],gr-qc
496,496,[0. 0. 0. ... 0. 0. 0.],math.AP
497,497,[0. 0. 0. ... 0. 0. 0.],astro-ph
498,498,[0. 0. 0. ... 0. 0. 0.],hep-ph
499,499,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
500,500,[0. 0. 0. ... 0. 0. 0.],physics.optics
501,501,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
502,502,[0. 0. 0. ... 0. 0. 0.],math.CO
503,503,[0. 0. 0. ... 0. 0. 0.],hep-ph
504,504,[1. 0. 0. ... 0. 0. 0.],astro-ph.SR
505,505,[0. 0. 0. ... 0. 0. 0.],gr-qc
506,506,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
507,507,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
508,508,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
509,509,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
510,510,[0. 0. 0. ... 0. 0. 0.],cs.LG
511,511,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
512,512,[0. 0. 0. ... 0. 0. 0.],quant-ph
513,513,[0. 0. 0. ... 0. 0. 0.],gr-qc
514,514,[0. 0. 0. ... 0. 0. 0.],hep-ph
515,515,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
516,516,[0. 0. 0. ... 0. 0. 0.],quant-ph
517,517,[0. 0. 0. ... 0. 0. 0.],stat.ML
518,518,[0. 0. 0. ... 0. 0. 0.],hep-th
519,519,[0. 0. 0. ... 0. 0. 0.],math.AP
520,520,[0. 0. 0. ... 0. 0. 0.],math.AP
521,521,[0. 0. 0. ... 0. 0. 0.],stat.ML
522,522,[0. 0. 0. ... 0. 0. 0.],quant-ph
523,523,[0. 0. 0. ... 0. 0. 0.],quant-ph
524,524,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
525,525,[0. 0. 0. ... 0. 0. 0.],hep-ph
526,526,[0. 0. 0. ... 0. 0. 0.],quant-ph
527,527,[1. 0. 0. ... 0. 0. 0.],astro-ph.CO
528,528,[0. 0. 0. ... 0. 0. 0.],cs.LG
529,529,[0. 0. 0. ... 0. 0. 0.],astro-ph
530,530,[0. 0. 0. ... 0. 0. 0.],hep-ph
531,531,[0. 0. 0. ... 0. 0. 0.],hep-ph
532,532,[0. 0. 0. ... 0. 0. 0.],math.CO
533,533,[0. 0. 0. ... 0. 0. 0.],hep-ph
534,534,[0. 0. 0. ... 0. 0. 0.],quant-ph
535,535,[0. 0. 0. ... 0. 0. 0.],astro-ph
536,536,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
537,537,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
538,538,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
539,539,[1. 0. 0. ... 0. 0. 0.],astro-ph.CO
540,540,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
541,541,[0. 0. 0. ... 0. 0. 0.],hep-th
542,542,[1. 0. 1. ... 0. 0. 0.],astro-ph
543,543,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
544,544,[0. 0. 0. ... 0. 0. 0.],stat.ML
545,545,[0. 0. 0. ... 0. 0. 0.],gr-qc
546,546,[0. 0. 0. ... 0. 0. 0.],quant-ph
547,547,[0. 0. 0. ... 0. 0. 0.],cs.LG
548,548,[0. 0. 0. ... 0. 0. 0.],gr-qc
549,549,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
550,550,[0. 0. 0. ... 0. 0. 0.],math.CO
551,551,[0. 0. 0. ... 0. 0. 0.],quant-ph
552,552,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
553,553,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
554,554,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
555,555,[1. 0. 0. ... 0. 0. 0.],hep-th
556,556,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
557,557,[0. 0. 0. ... 0. 0. 0.],cs.LG
558,558,[0. 0. 0. ... 0. 0. 0.],hep-th
559,559,[0. 0. 0. ... 0. 0. 0.],hep-th
560,560,[0. 0. 0. ... 0. 0. 0.],cs.LG
561,561,[0. 0. 0. ... 0. 0. 0.],physics.optics
562,562,[0. 0. 0. ... 0. 0. 0.],math.CO
563,563,[0. 0. 0. ... 0. 0. 0.],cs.LG
564,564,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
565,565,[0. 0. 0. ... 0. 0. 0.],quant-ph
566,566,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
567,567,[0. 0. 0. ... 0. 0. 0.],physics.optics
568,568,[0. 0. 0. ... 0. 0. 0.],physics.optics
569,569,[0. 0. 0. ... 0. 0. 0.],math.CO
570,570,[0. 0. 0. ... 0. 0. 0.],gr-qc
571,571,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
572,572,[0. 0. 0. ... 0. 0. 0.],quant-ph
573,573,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
574,574,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
575,575,[0. 0. 0. ... 0. 0. 0.],math.CO
576,576,[0. 0. 0. ... 0. 0. 0.],math.CO
577,577,[0. 0. 0. ... 0. 0. 0.],hep-ph
578,578,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
579,579,[0. 0. 0. ... 0. 0. 0.],stat.ML
580,580,[0. 0. 0. ... 0. 0. 0.],quant-ph
581,581,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
582,582,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
583,583,[0. 0. 0. ... 0. 0. 0.],math.AP
584,584,[0. 0. 0. ... 0. 0. 0.],math.CO
585,585,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
586,586,[0. 0. 0. ... 0. 0. 0.],gr-qc
587,587,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
588,588,[0. 0. 0. ... 0. 0. 0.],math.AP
589,589,[0. 0. 0. ... 0. 0. 0.],math.AP
590,590,[0. 0. 0. ... 0. 0. 0.],physics.optics
591,591,[0. 0. 0. ... 0. 0. 0.],math.AP
592,592,[0. 0. 0. ... 0. 0. 0.],cs.LG
593,593,[0. 0. 0. ... 0. 0. 0.],gr-qc
594,594,[0. 0. 0. ... 0. 0. 0.],hep-th
595,595,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
596,596,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
597,597,[0. 0. 0. ... 0. 0. 0.],math.AP
598,598,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
599,599,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
600,600,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
601,601,[0. 0. 0. ... 0. 0. 0.],math.AP
602,602,[0. 0. 0. ... 0. 0. 0.],math.AP
603,603,[0. 0. 0. ... 0. 0. 0.],hep-th
604,604,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
605,605,[0. 0. 0. ... 0. 0. 0.],stat.ML
606,606,[0. 0. 0. ... 0. 0. 0.],cs.LG
607,607,[0. 0. 0. ... 0. 0. 0.],cs.LG
608,608,[0. 0. 0. ... 0. 0. 0.],astro-ph
609,609,[0. 0. 0. ... 0. 0. 0.],stat.ML
610,610,[1. 0. 0. ... 0. 0. 0.],gr-qc
611,611,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
612,612,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
613,613,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
614,614,[0. 0. 0. ... 0. 0. 0.],quant-ph
615,615,[0. 0. 0. ... 0. 0. 0.],quant-ph
616,616,[0. 0. 0. ... 0. 0. 0.],physics.optics
617,617,[0. 0. 0. ... 0. 0. 0.],stat.ML
618,618,[0. 0. 0. ... 0. 0. 0.],math.CO
619,619,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
620,620,[0. 0. 0. ... 0. 0. 0.],quant-ph
621,621,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
622,622,[1. 0. 0. ... 0. 0. 0.],math.AP
623,623,[0. 0. 0. ... 0. 0. 0.],math.CO
624,624,[0. 0. 0. ... 0. 0. 0.],stat.ML
625,625,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
626,626,[0. 0. 0. ... 0. 0. 0.],hep-ph
627,627,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
628,628,[0. 0. 0. ... 0. 0. 0.],gr-qc
629,629,[0. 0. 0. ... 0. 0. 0.],math.CO
630,630,[1. 0. 0. ... 0. 0. 0.],quant-ph
631,631,[0. 0. 0. ... 0. 0. 0.],math.AP
632,632,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
633,633,[0. 0. 0. ... 0. 0. 0.],hep-ph
634,634,[0. 0. 0. ... 0. 0. 0.],hep-th
635,635,[1. 0. 0. ... 0. 0. 0.],hep-th
636,636,[1. 0. 0. ... 0. 0. 0.],astro-ph.GA
637,637,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
638,638,[0. 0. 0. ... 0. 0. 0.],physics.optics
639,639,[0. 0. 0. ... 0. 0. 0.],gr-qc
640,640,[0. 0. 0. ... 0. 0. 0.],gr-qc
641,641,[0. 0. 0. ... 0. 0. 0.],gr-qc
642,642,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
643,643,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
644,644,[0. 0. 0. ... 0. 0. 0.],math.CO
645,645,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
646,646,[0. 0. 0. ... 0. 0. 0.],cs.LG
647,647,[1. 0. 0. ... 0. 0. 0.],gr-qc
648,648,[0. 0. 0. ... 0. 0. 0.],quant-ph
649,649,[0. 0. 0. ... 0. 0. 0.],stat.ML
650,650,[0. 0. 0. ... 0. 0. 0.],math.CO
651,651,[0. 0. 0. ... 0. 0. 0.],gr-qc
652,652,[0. 0. 0. ... 0. 0. 0.],math.CO
653,653,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
654,654,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
655,655,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
656,656,[0. 0. 0. ... 0. 0. 0.],math.AP
657,657,[0. 0. 0. ... 0. 0. 0.],hep-th
658,658,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
659,659,[0. 0. 0. ... 0. 0. 0.],cs.LG
660,660,[0. 0. 0. ... 0. 0. 0.],physics.optics
661,661,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
662,662,[0. 0. 0. ... 0. 0. 0.],physics.optics
663,663,[0. 0. 1. ... 0. 0. 0.],astro-ph
664,664,[0. 0. 0. ... 0. 0. 0.],math.AP
665,665,[0. 0. 0. ... 0. 0. 0.],physics.optics
666,666,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
667,667,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
668,668,[0. 0. 0. ... 0. 0. 0.],astro-ph
669,669,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
670,670,[1. 0. 1. ... 0. 0. 0.],astro-ph.SR
671,671,[0. 0. 0. ... 0. 0. 0.],stat.ML
672,672,[0. 0. 0. ... 0. 0. 0.],quant-ph
673,673,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
674,674,[0. 0. 0. ... 0. 0. 0.],math.CO
675,675,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
676,676,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
677,677,[0. 0. 0. ... 0. 0. 0.],physics.optics
678,678,[0. 0. 0. ... 0. 0. 0.],hep-ph
679,679,[0. 0. 0. ... 0. 0. 0.],physics.optics
680,680,[0. 0. 0. ... 0. 0. 0.],stat.ML
681,681,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
682,682,[0. 0. 0. ... 0. 0. 0.],astro-ph
683,683,[0. 0. 0. ... 0. 0. 0.],cs.LG
684,684,[0. 0. 0. ... 0. 0. 0.],physics.optics
685,685,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
686,686,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
687,687,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
688,688,[0. 0. 0. ... 0. 0. 0.],quant-ph
689,689,[0. 0. 0. ... 0. 0. 0.],gr-qc
690,690,[0. 0. 0. ... 0. 0. 0.],physics.optics
691,691,[1. 0. 0. ... 0. 0. 0.],astro-ph.CO
692,692,[0. 0. 0. ... 0. 0. 0.],cs.LG
693,693,[0. 0. 0. ... 0. 0. 0.],math.CO
694,694,[0. 0. 0. ... 0. 0. 0.],physics.optics
695,695,[0. 0. 0. ... 0. 0. 0.],cs.LG
696,696,[0. 0. 0. ... 0. 0. 0.],quant-ph
697,697,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
698,698,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
699,699,[0. 0. 0. ... 0. 0. 0.],astro-ph
700,700,[0. 0. 0. ... 0. 0. 0.],math.AP
701,701,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
702,702,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
703,703,[0. 0. 0. ... 0. 0. 0.],hep-th
704,704,[0. 0. 0. ... 0. 0. 0.],astro-ph
705,705,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
706,706,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
707,707,[0. 0. 0. ... 0. 0. 0.],physics.optics
708,708,[0. 0. 0. ... 0. 0. 0.],hep-th
709,709,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
710,710,[0. 0. 1. ... 0. 0. 0.],math.AP
711,711,[0. 0. 0. ... 0. 0. 0.],hep-th
712,712,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
713,713,[0. 0. 0. ... 0. 0. 0.],gr-qc
714,714,[0. 0. 0. ... 0. 0. 0.],stat.ML
715,715,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
716,716,[0. 0. 0. ... 0. 0. 0.],gr-qc
717,717,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
718,718,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
719,719,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
720,720,[0. 0. 0. ... 0. 0. 0.],math.AP
721,721,[0. 0. 0. ... 0. 0. 0.],gr-qc
722,722,[0. 0. 0. ... 0. 0. 0.],stat.ML
723,723,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
724,724,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
725,725,[0. 0. 0. ... 0. 0. 0.],cs.LG
726,726,[0. 0. 0. ... 0. 0. 0.],hep-ph
727,727,[0. 0. 0. ... 0. 0. 0.],math.AP
728,728,[1. 0. 0. ... 0. 0. 0.],math.AP
729,729,[0. 0. 0. ... 0. 0. 0.],hep-ph
730,730,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
731,731,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
732,732,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
733,733,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
734,734,[0. 0. 0. ... 0. 0. 0.],physics.optics
735,735,[0. 0. 0. ... 0. 0. 0.],math.AP
736,736,[0. 0. 0. ... 0. 0. 0.],math.AP
737,737,[0. 0. 0. ... 0. 0. 0.],hep-th
738,738,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
739,739,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
740,740,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
741,741,[1. 0. 0. ... 0. 0. 0.],astro-ph.GA
742,742,[0. 0. 0. ... 0. 0. 0.],gr-qc
743,743,[0. 0. 0. ... 0. 0. 0.],math.AP
744,744,[0. 0. 0. ... 0. 0. 0.],stat.ML
745,745,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
746,746,[1. 0. 0. ... 0. 0. 0.],math.AP
747,747,[0. 0. 0. ... 0. 0. 0.],hep-th
748,748,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
749,749,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
750,750,[1. 0. 0. ... 0. 0. 0.],astro-ph
751,751,[0. 0. 0. ... 0. 0. 0.],math.CO
752,752,[0. 0. 0. ... 0. 0. 0.],stat.ML
753,753,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
754,754,[0. 0. 0. ... 0. 0. 0.],stat.ML
755,755,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
756,756,[1. 0. 0. ... 0. 0. 0.],quant-ph
757,757,[0. 0. 0. ... 0. 0. 0.],hep-th
758,758,[1. 0. 0. ... 0. 0. 0.],quant-ph
759,759,[0. 0. 0. ... 0. 0. 0.],quant-ph
760,760,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
761,761,[0. 0. 0. ... 0. 0. 0.],astro-ph
762,762,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
763,763,[0. 0. 0. ... 0. 0. 0.],physics.optics
764,764,[0. 0. 0. ... 0. 0. 0.],hep-th
765,765,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
766,766,[0. 0. 0. ... 0. 0. 0.],cs.LG
767,767,[1. 0. 0. ... 0. 0. 0.],gr-qc
768,768,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
769,769,[0. 0. 1. ... 0. 0. 0.],astro-ph
770,770,[1. 0. 0. ... 0. 0. 0.],astro-ph.GA
771,771,[0. 0. 0. ... 0. 0. 0.],physics.optics
772,772,[0. 0. 0. ... 0. 0. 0.],gr-qc
773,773,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
774,774,[0. 0. 0. ... 0. 0. 0.],stat.ML
775,775,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
776,776,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
777,777,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
778,778,[0. 0. 0. ... 0. 0. 0.],physics.optics
779,779,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
780,780,[0. 0. 0. ... 0. 0. 0.],hep-ph
781,781,[0. 0. 0. ... 0. 0. 0.],cs.LG
782,782,[0. 0. 0. ... 0. 0. 0.],hep-th
783,783,[0. 0. 0. ... 0. 0. 0.],gr-qc
784,784,[0. 0. 0. ... 0. 0. 0.],hep-th
785,785,[0. 0. 0. ... 0. 0. 0.],hep-ph
786,786,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
787,787,[0. 0. 0. ... 0. 0. 0.],math.AP
788,788,[0. 0. 0. ... 0. 0. 0.],astro-ph
789,789,[0. 0. 1. ... 0. 0. 0.],astro-ph
790,790,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
791,791,[0. 0. 0. ... 0. 0. 0.],hep-th
792,792,[0. 0. 0. ... 0. 0. 0.],hep-th
793,793,[0. 0. 0. ... 0. 0. 0.],gr-qc
794,794,[0. 0. 0. ... 0. 0. 0.],math.CO
795,795,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
796,796,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
797,797,[0. 0. 0. ... 0. 0. 0.],math.AP
798,798,[1. 0. 0. ... 0. 0. 0.],astro-ph.GA
799,799,[1. 0. 0. ... 0. 0. 0.],physics.optics
800,800,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
801,801,[0. 0. 0. ... 0. 0. 0.],math.AP
802,802,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
803,803,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
804,804,[0. 0. 0. ... 0. 0. 0.],physics.optics
805,805,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
806,806,[0. 0. 0. ... 0. 0. 0.],hep-ph
807,807,[0. 0. 0. ... 0. 0. 0.],gr-qc
808,808,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
809,809,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
810,810,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
811,811,[1. 0. 0. ... 0. 0. 0.],gr-qc
812,812,[0. 0. 0. ... 0. 0. 0.],hep-th
813,813,[0. 0. 0. ... 0. 0. 0.],quant-ph
814,814,[0. 0. 0. ... 0. 0. 0.],math.AP
815,815,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
816,816,[0. 0. 0. ... 0. 0. 0.],astro-ph
817,817,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
818,818,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
819,819,[0. 0. 0. ... 0. 0. 0.],physics.optics
820,820,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
821,821,[0. 0. 0. ... 0. 0. 0.],hep-ph
822,822,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
823,823,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
824,824,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
825,825,[0. 0. 0. ... 0. 0. 0.],stat.ML
826,826,[0. 0. 0. ... 0. 0. 0.],hep-th
827,827,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
828,828,[0. 0. 0. ... 0. 0. 0.],gr-qc
829,829,[0. 0. 0. ... 0. 0. 0.],hep-ph
830,830,[0. 0. 0. ... 0. 0. 0.],cs.LG
831,831,[0. 0. 0. ... 0. 0. 0.],hep-ph
832,832,[0. 0. 0. ... 0. 0. 0.],quant-ph
833,833,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
834,834,[0. 0. 0. ... 0. 0. 0.],astro-ph
835,835,[0. 0. 0. ... 0. 0. 0.],cs.LG
836,836,[1. 0. 0. ... 0. 0. 0.],gr-qc
837,837,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
838,838,[1. 0. 0. ... 0. 0. 0.],astro-ph
839,839,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
840,840,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
841,841,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
842,842,[0. 0. 0. ... 0. 0. 0.],stat.ML
843,843,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
844,844,[0. 0. 0. ... 0. 0. 0.],math.CO
845,845,[0. 0. 0. ... 0. 0. 0.],astro-ph
846,846,[0. 0. 0. ... 0. 0. 0.],astro-ph
847,847,[0. 0. 0. ... 0. 0. 0.],cs.LG
848,848,[0. 0. 0. ... 0. 0. 0.],physics.optics
849,849,[0. 0. 0. ... 0. 0. 0.],hep-ph
850,850,[0. 0. 0. ... 0. 0. 0.],hep-ph
851,851,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
852,852,[0. 0. 0. ... 0. 0. 0.],quant-ph
853,853,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
854,854,[0. 0. 0. ... 0. 0. 0.],math.CO
855,855,[0. 0. 0. ... 0. 0. 0.],math.AP
856,856,[1. 0. 0. ... 0. 0. 0.],hep-th
857,857,[0. 0. 1. ... 0. 0. 0.],astro-ph
858,858,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
859,859,[0. 0. 0. ... 0. 0. 0.],astro-ph
860,860,[0. 0. 0. ... 0. 0. 0.],gr-qc
861,861,[0. 0. 0. ... 0. 0. 0.],math.CO
